GeneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene	Animal
NODE_10219_length_3157_cov_32.563507_g6249_i0	8.25904505795509	-5.26342108023344	1.5465521934771	-3.40332586409497	0.000665708327289927	0.00127755240413567	SPRE1	HUMAN
NODE_103416_length_325_cov_0.660000_g56843_i0	16.7986592109947	5.16890252421983	0.481557639730406	10.7337151314089	7.0695533167424e-27	8.86338441960998e-26	DMD	CHICK
NODE_10387_length_3122_cov_16.857189_g6359_i0	203.768542071888	-5.03336805358723	1.09922582054401	-4.57901184589733	4.67177742865339e-06	1.21224752881713e-05	ELOV7	MOUSE
NODE_10526_length_3092_cov_36.860059_g5673_i1	15.792676339103	5.5595490691036	1.0253180683882	5.42226772404704	5.88476557347458e-08	1.92606923773989e-07	YSMU	CAEEL
NODE_10567_length_3085_cov_143.876898_g6216_i2	197.377697281237	6.35582144539896	1.63452974218938	3.88847096589728	0.000100877734973795	0.000218005709041216	DC1I1	MOUSE
NODE_10663_length_3069_cov_18.739881_g6532_i0	93.0326744802215	-6.52825668742241	0.641145734699356	-10.1821728416919	2.38182596048183e-24	2.63666630001274e-23	NCMAP	HUMAN
NODE_11086_length_2392_cov_3.036254_g2236_i1	8.54064150561607	-5.02183741930568	1.2025772705746	-4.17589583819942	2.96815623458147e-05	6.90973190223831e-05	CING	PAPAN
NODE_11253_length_2948_cov_7.473557_g5057_i1	40.1670551978407	-5.89272056874563	0.778210994021616	-7.57213739463304	3.67132861649342e-14	2.12225699101533e-13	SYTL2	MOUSE
NODE_11852_length_2836_cov_999.263574_g4523_i1	295.648843424149	6.14432023417529	0.426025762164058	14.4224147454472	3.74024007639748e-47	1.03712034137868e-45	UGPA	HUMAN
NODE_11897_length_2829_cov_35.086878_g7320_i0	356.477113898874	-7.35511322382007	0.78561557571381	-9.36222937934653	7.80716800032928e-21	7.08112933670932e-20	LPIN2	HUMAN
NODE_12211_length_2778_cov_17.596401_g7506_i0	8.68342768313348	-5.01583529475052	1.57143340275353	-3.1918853741823	0.0014134741400801	0.00257676686194079	RGPS1	CHICK
NODE_122612_length_272_cov_0.456853_g75972_i0	79.3586320344842	5.08460231275688	0.255205187134275	19.9235852917113	2.54126917379852e-88	2.08356648483416e-86	SO5A1	HUMAN
NODE_12268_length_2767_cov_72.989307_g6838_i2	49.1799322026468	10.36033391775	1.53505003805603	6.74918319331808	1.48679770027732e-11	6.89914087590004e-11	TRAF7	MOUSE
NODE_1248_length_4932_cov_59.463249_g301_i2	30.3407135357712	5.61685544165015	0.698971219103802	8.03588944456383	9.29024841118575e-16	6.05526542854323e-15	SIK2	CHICK
NODE_12567_length_2712_cov_143.586376_g7719_i0	49.3256791143257	-6.77380548024572	0.98463230527024	-6.87952796591068	6.00512087656749e-12	2.87612355830222e-11	AZIN1	HUMAN
NODE_126_length_12971_cov_42.519046_g70_i0	123.597047479645	-5.85326621809127	1.07247971236391	-5.45769411823162	4.82357683537388e-08	1.59523776565114e-07	ABCAC	HUMAN
NODE_13171_length_2617_cov_24.753708_g8096_i0	67.9084921482333	-5.16574651286309	0.687682926112122	-7.51181440852125	5.83134214750578e-14	3.31703971969302e-13	ELA	HUMAN
NODE_13274_length_2600_cov_38.363851_g8149_i0	9.57570000252518	-5.15084327434472	1.26213189875031	-4.08106575821813	4.48296686434386e-05	0.000101763035294283	BLNK	CHICK
NODE_13337_length_2589_cov_28.192186_g5746_i1	21.8040560203601	7.55391748286958	2.56324420312927	2.94701436314479	0.00320858299609846	0.00552532730659355	CNOT4	HUMAN
NODE_13414_length_2163_cov_69.331897_g4086_i0	246.048562781256	5.24076461969628	0.608785208718485	8.60856102389263	7.39833719521705e-18	5.61726514625524e-17	CHAC1	RAT
NODE_13545_length_2553_cov_562.078062_g8310_i0	728.158777358547	9.34834463712648	0.482255258481175	19.3846401313868	1.04030098716729e-83	7.74888248382483e-82	CORO6	MOUSE
NODE_13649_length_2144_cov_26.111648_g4168_i0	254.267779281748	-5.37214300151205	0.930572240637355	-5.7729456853695	7.78975573844552e-09	2.80094498416767e-08	CO9	HORSE
NODE_14092_length_2469_cov_158.372411_g978_i6	233.741741407278	-6.23454143408627	1.43551997927064	-4.34305445003554	1.4051528983134e-05	3.42614997980931e-05	HUTU	MOUSE
NODE_14241_length_2447_cov_8.189799_g8774_i0	34.3077724449063	-5.04054675943034	0.65531428719249	-7.69180049625523	1.45078719813944e-14	8.65196038911363e-14	CKAP2	HUMAN
NODE_14452_length_2414_cov_15.479017_g8894_i0	46.0489094247419	-5.87856352039717	0.771134715088922	-7.62326400999765	2.47340275518564e-14	1.44851667520417e-13	V1AR	MOUSE
NODE_14507_length_2072_cov_36.362544_g4393_i1	108.637717299244	-5.64405027311306	0.704750790793998	-8.00857600564629	1.16044235073693e-15	7.50779520305045e-15	VDHAP	CHICK
NODE_14595_length_2065_cov_75.727638_g4418_i4	20.6275991549021	5.61247879080512	0.353217241016989	15.8895946716689	7.48097261405651e-57	2.92476515938576e-55	TCEA3	HUMAN
NODE_14608_length_2388_cov_20.034291_g9001_i0	63.6478317041059	-17.7299816261461	1.44534084571636	-12.2669899482143	1.36223973290455e-34	2.36118100624284e-33	KCIP4	HUMAN
NODE_15068_length_2028_cov_32.031746_g4643_i0	448.041462992252	-5.65235109776088	0.992558869376393	-5.69472630002506	1.23569987814718e-08	4.35254324256045e-08	OXLA	OPHHA
NODE_15244_length_2016_cov_8.695003_g4488_i25	203.157768481611	-5.6393087992875	0.446816612046852	-12.6210813278719	1.61587132173928e-36	3.0488870063248e-35	ENC1	HUMAN
NODE_15528_length_2250_cov_34.950797_g9585_i0	13.5111805967977	-5.02555712533367	1.07311342570828	-4.68315557790797	2.82491935626702e-06	7.52112917736178e-06	LRP11	HUMAN
NODE_15576_length_2244_cov_389.333486_g9616_i0	1231.07853391366	-5.18490787661804	0.181788878600201	-28.5215900804412	6.32495587337336e-179	3.89634376275132e-176	TKT	MOUSE
NODE_1579_length_6994_cov_58.971177_g976_i0	692.510715390652	5.38831518598311	0.35434494195519	15.2064120239778	3.20641715026731e-52	1.05918646530497e-50	LMCD1	BOVIN
NODE_158_length_12132_cov_47.546245_g88_i1	750.367740374989	-5.74111479062128	0.374673682212864	-15.3229731982071	5.37037051661162e-53	1.82153058311203e-51	PTH1R	DIDVI
NODE_15857_length_1975_cov_7.478947_g4891_i0	144.591704613808	-5.63900916193661	0.816581286910113	-6.90563113841884	4.99807125373864e-12	2.41051709874026e-11	STEA4	HUMAN
NODE_1595_length_6971_cov_43.685223_g962_i1	302.47433116217	5.29450173774333	1.45408196008094	3.64113019973689	0.00027144381064738	0.000550936667505408	TENS1	CHICK
NODE_16229_length_2161_cov_39.587369_g10036_i0	50.1891862864376	-6.21493068647477	0.646242544040007	-9.61702497582707	6.77626795259933e-22	6.53071777774192e-21	MATK	HUMAN
NODE_16635_length_2106_cov_73.146758_g10276_i0	29.8043367983039	-23.0793429504677	2.92623781172131	-7.8870359948263	3.09448176414818e-15	1.94037201788802e-14	CA043	BOVIN
NODE_16746_length_2090_cov_12.137592_g10351_i0	13.8390566968869	-5.29549462637293	0.698786462658288	-7.57812995722338	3.50571154256137e-14	2.02806302511678e-13	EFNA4	MOUSE
NODE_16879_length_2074_cov_154.050025_g3403_i3	363.939625493242	-5.11769706157206	0.691703283272181	-7.39868840489264	1.37536153584236e-13	7.56847307736718e-13	TRI29	HUMAN
NODE_17378_length_2012_cov_520.940215_g10176_i2	654.722243804275	-21.8727396867917	1.7851075050543	-12.2528977245695	1.62098618641222e-34	2.79902561718891e-33	ATF4	HUMAN
NODE_17533_length_1996_cov_507.241628_g10825_i0	1061.52739163063	-7.56018113094986	0.501624140048481	-15.0714061133884	2.49740692104434e-51	8.05139971023531e-50	AATC	CHICK
NODE_17548_length_1994_cov_214.451596_g9331_i2	611.406957014372	-5.07464182146079	0.397777627613797	-12.7574842554689	2.83200261039154e-37	5.49828241044756e-36	CXB6	CHICK
NODE_17725_length_1975_cov_136.594271_g6701_i1	52.4016995362196	7.33200001167887	1.37133105028181	5.34663020294925	8.96068281929432e-08	2.88068890691362e-07	ADRM1	CHICK
NODE_17797_length_1857_cov_102.388328_g5500_i0	512.287845229944	16.3871249890561	1.88245477777218	8.70518919368129	3.17045438194819e-18	2.45712909648912e-17	AATC	CHICK
NODE_178_length_7559_cov_6.037948_g53_i1	28.5942945346905	-6.35228879307042	0.967940773714856	-6.5626833434147	5.28479986957871e-11	2.33759835876785e-10	EGFR	HUMAN
NODE_17850_length_1854_cov_15.846543_g5518_i0	189.056317943718	-5.1053546802761	0.595328347125483	-8.57569558870676	9.84897257888235e-18	7.41127870552873e-17	IGJ	MOUSE
NODE_18443_length_1895_cov_30.815217_g11387_i0	89.3553375412438	7.41378938753171	0.375572574594475	19.7399647605706	9.78462303916232e-87	7.82529519058339e-85	MT21E	BOVIN
NODE_18665_length_1873_cov_24.650715_g11528_i0	48.6085134142078	-6.86024814297768	0.798137372621503	-8.59532253256732	8.30312523371504e-18	6.27913515103075e-17	AREG	HUMAN
NODE_18859_length_1851_cov_1046.436526_g11537_i1	75.5422687648818	-6.33972266937025	0.598742505871682	-10.5883958583173	3.37322797845292e-26	4.09621658566208e-25	SERA	MACFA
NODE_19269_length_1810_cov_92.694587_g11905_i0	14.0685848480949	5.48358368646032	0.571558216867175	9.59409474771781	8.46569587422962e-22	8.08833927318524e-21	TXNL1	HUMAN
NODE_1943_length_6584_cov_16.610660_g1194_i0	49.2454951392624	-5.57559257440406	0.670011906638254	-8.32163207722572	8.6760266834541e-17	6.10913426617144e-16	GRHL2	HUMAN
NODE_19485_length_1789_cov_31.242215_g12047_i0	25.1470469365079	-5.42513228111629	0.688946715702185	-7.87453101592467	3.42023355142529e-15	2.13698967482556e-14	RBM47	HUMAN
NODE_20550_length_1687_cov_227.880515_g6274_i4	396.719773460091	5.66094703477555	1.03905808629744	5.44815261959765	5.0895677936412e-08	1.67906381126739e-07	SESN1	HUMAN
NODE_20721_length_1687_cov_115.044665_g6465_i0	516.222425439256	5.76153482926535	0.242563521878174	23.7526845943432	1.03075055751351e-124	1.83546073885981e-122	HSPB8	HUMAN
NODE_20760_length_1686_cov_15.260708_g6480_i0	59.0240012257495	-5.32520475030329	0.831406270893681	-6.40505723462877	1.50312982590151e-10	6.35283480841333e-10	RASF6	HUMAN
NODE_20862_length_1660_cov_50.560748_g12904_i0	56.5948737403698	-5.5945159185495	0.737391242296894	-7.58690312231426	3.27641864288944e-14	1.8973427369761e-13	TM45B	XENTR
NODE_21290_length_1660_cov_238.910410_g6663_i0	2653.79263638559	5.55122897856122	0.2771182476063	20.0319864408489	2.89861935159339e-89	2.49314078795728e-87	BNIP3	HUMAN
NODE_21560_length_1645_cov_71.219745_g6534_i4	825.918785312032	12.5400966529212	1.52816688496112	8.20597329802779	2.28730252813258e-16	1.56184800849988e-15	TPM3	BOVIN
NODE_22232_length_1544_cov_10.690396_g12949_i1	9.0653878988593	-5.02579724433209	0.776085810709026	-6.47582673846409	9.42942003526037e-11	4.06592453393283e-10	NRG2	MOUSE
NODE_22541_length_1595_cov_119.841447_g6178_i4	575.27516652314	-5.24340495947792	0.731136124463186	-7.17158513173963	7.4134313389704e-13	3.85346272540826e-12	CRVP	AGKPI
NODE_2290_length_6216_cov_38.755397_g1440_i0	393.037545605121	-5.08608621225623	0.320107301759593	-15.8886916490146	7.58951325449192e-57	2.96211944537045e-55	IQGA2	HUMAN
NODE_22924_length_1485_cov_90.018881_g14172_i0	206.046996807428	-5.46739550205383	0.663543034267371	-8.23969994363737	1.7264307324861e-16	1.19027633652618e-15	DHI1	HUMAN
NODE_22929_length_1577_cov_3.960719_g7243_i0	66.1386635762703	-5.18654513596224	0.703726891349822	-7.3701107627334	1.70486329714873e-13	9.32092807193838e-13	GALT9	MACFA
NODE_237_length_7117_cov_24.253621_g68_i1	221.924353910768	-5.37960214149063	0.993243962170225	-5.41619415408906	6.08809909032361e-08	1.98976258339183e-07	OGT1	RABIT
NODE_23925_length_1408_cov_111.400591_g7569_i2	50.7641788663408	8.9974446133349	2.18603993481695	4.11586470586975	3.85730533164804e-05	8.83524876135603e-05	MINY1	PONAB
NODE_24342_length_1378_cov_140.073318_g4947_i4	198.495234879017	-5.4723224004582	0.695514582260914	-7.8680196505288	3.60298996845358e-15	2.24440968436629e-14	GCSP	CHICK
NODE_24454_length_1507_cov_42.090782_g7484_i3	248.592123392018	-5.48888318326453	0.821487973521813	-6.68163547146412	2.36290200265049e-11	1.07758354034439e-10	TSN1	MOUSE
NODE_24500_length_1367_cov_58.798018_g15173_i0	22.6237689256363	-5.86243564390436	1.15950623923823	-5.05597593658127	4.28195327101742e-07	1.26734918720037e-06	CBPN	RAT
NODE_2454_length_6059_cov_283.336775_g1543_i0	2339.38435800767	11.5630185509325	0.573947269278371	20.1464823858659	2.88929425385495e-90	2.51357572244717e-88	MYH7B	MOUSE
NODE_2475_length_6039_cov_17.608623_g1558_i0	24.5612735310319	5.74949020549861	1.47972371161997	3.88551603272221	0.00010211275336781	0.000220611941944312	TTLL7	HUMAN
NODE_25964_length_1262_cov_45.280033_g9175_i1	19.9211784044179	7.13415780886764	0.474562114908657	15.0331380966658	4.45396158196462e-51	1.42383094442804e-49	DNJB5	MOUSE
NODE_2600_length_5916_cov_306.074390_g1634_i0	66.4035606518305	9.86794408757538	0.733700683383342	13.4495500836539	3.09751218205066e-41	7.01108194294743e-40	MYH7	PIG
NODE_2601_length_5915_cov_62.195904_g1635_i0	43.9666320972898	-5.13330462030752	0.79636889872797	-6.44588786491647	1.14925613024993e-10	4.91371130684426e-10	KPRB	CHICK
NODE_26081_length_1254_cov_32.501251_g16195_i0	86.6763120233774	-5.76185997096411	0.539992703570192	-10.6702552328379	1.40240630428866e-26	1.73346241288783e-25	SHRM1	XENLA
NODE_26157_length_1248_cov_239.140821_g16240_i0	1263.18700748435	9.41237632412387	0.569185188046189	16.536579872068	2.00063269838469e-61	8.99416589630813e-60	TPM3	BOVIN
NODE_26230_length_1242_cov_91.375737_g15499_i1	189.98342347521	6.63791686851454	0.405058624335805	16.3875460728656	2.34730951986899e-60	1.01126526611909e-58	TMOD4	BOVIN
NODE_26336_length_1430_cov_7.502583_g7863_i1	14.8291095325985	6.12222621866001	0.539051719332497	11.3574004109311	6.81422363303445e-30	9.83016451061736e-29	F26L	CHICK
NODE_26761_length_1209_cov_8687.293761_g14695_i5	2108.61918031319	5.84116081416079	0.246921258651104	23.6559656550847	1.02472589334275e-123	1.76943767325464e-121	ALDOA	RAT
NODE_27427_length_1390_cov_26.731559_g8737_i0	274.019166921124	-5.13267981565083	0.252591863873753	-20.3200520275514	8.54857363251959e-92	7.76285413569797e-90	SFXN1	PIG
NODE_27991_length_1368_cov_54.198763_g7968_i2	8.75006508886716	5.29756862223386	0.488710080515187	10.8399004511003	2.22713266178887e-27	2.87121237331186e-26	CAPZB	CHICK
NODE_28134_length_1123_cov_32.453184_g11981_i2	229.045897663148	-19.3930914698186	1.09186607772153	-17.761419523434	1.40632454273532e-70	7.93424636202133e-69	EMX2	HUMAN
NODE_28155_length_1122_cov_20.991565_g17603_i0	54.2432417019993	-5.04529571702331	0.640788574325077	-7.8735731552913	3.44653400703467e-15	2.15283227246756e-14	FMO5	RAT
NODE_29965_length_1293_cov_49.922003_g9551_i0	180.422556277106	-5.16507231544304	0.534267023081707	-9.66758585557156	4.14029303149594e-22	4.05368123139548e-21	AK1D1	HUMAN
NODE_30200_length_1012_cov_23.713689_g18960_i0	11.5489594055474	6.04398469662964	0.593697459967435	10.1802434811851	2.42952711457923e-24	2.68816560789342e-23	S35F3	HUMAN
NODE_3050_length_5597_cov_26.153555_g1906_i0	93.9333662241283	-5.71575610107817	0.399599857519844	-14.3036990467253	2.07481539426153e-46	5.60987749482836e-45	SH3L2	HUMAN
NODE_31079_length_1255_cov_4.784746_g9470_i2	26.8551035031501	-5.80684813658585	0.696536958646306	-8.33674087857626	7.63661593756694e-17	5.4006015223383e-16	FZD7	CHICK
NODE_32298_length_916_cov_19.171893_g6388_i2	23.4463683479748	-5.03920387555754	0.956619156780183	-5.26772210219858	1.38126994198312e-07	4.34731921950031e-07	BC11B	HUMAN
NODE_3238_length_5480_cov_8.590415_g2006_i0	32.1326257596865	9.2765270550312	0.523812288084706	17.7096400104518	3.53324937477033e-70	1.9738566911554e-68	KLH34	HUMAN
NODE_32570_length_905_cov_42.711765_g7364_i1	106.022990375636	7.34187226791159	0.41456410771121	17.7098599018756	3.51947344775928e-70	1.97099160429428e-68	K0408	HUMAN
NODE_32995_length_887_cov_182.668269_g20905_i0	477.165789873736	6.18162319677736	0.279063884391559	22.1512834247796	1.01389247677127e-108	1.32055149845987e-106	HUMMR	HUMAN
NODE_3332_length_3778_cov_12.924116_g873_i3	134.01289844172	-5.79915035323443	0.829509184971701	-6.99106225500356	2.7281266056367e-12	1.3491470974675e-11	GTR2	CHICK
NODE_33549_length_865_cov_237.350617_g21318_i0	787.326136072723	-6.09516158733235	1.02654092028026	-5.93757293734409	2.89272366587075e-09	1.08586710336285e-08	LYG	CASCA
NODE_36447_length_766_cov_553.022504_g20065_i5	66.6395036664712	5.66318370349764	0.674056702115248	8.4016428969938	4.40274984683491e-17	3.16467604096209e-16	BLVRB	MOUSE
NODE_37522_length_1062_cov_57.238095_g12311_i0	896.570199335313	-5.51628062321315	0.393838280241693	-14.0064612810819	1.42321903556637e-44	3.59240658667379e-43	PDZ1I	PIG
NODE_3789_length_5152_cov_610.533059_g2355_i0	26.5101728798531	8.70367205559259	0.397263969608043	21.9090396347295	2.13026792800375e-106	2.62460523691835e-104	FLNC	HUMAN
NODE_38120_length_1047_cov_129.272634_g10606_i4	7.3374505561965	5.20082181204362	0.365886539688075	14.2143021070888	7.46923450585112e-46	1.98191224786804e-44	AT1A2	CHICK
NODE_3875_length_3579_cov_22.835046_g1087_i0	472.748227971568	-5.95202243058763	0.528973379281349	-11.2520264038124	2.26331562002125e-29	3.20221930025726e-28	CXB2	GORGO
NODE_38911_length_1026_cov_71.528917_g12830_i0	147.712368669306	9.24548560859053	0.447996302512932	20.6374149892088	1.26657784412175e-94	1.24974496974316e-92	PPR27	MOUSE
NODE_39845_length_1003_cov_33.716595_g13152_i0	196.075798844659	-5.05761002123742	0.669649691730679	-7.5526205472689	4.26586491740294e-14	2.45349127081416e-13	CLD10	BOVIN
NODE_4013_length_5050_cov_32.568969_g651_i1	133.883506889473	-5.43229375255508	0.331491330038878	-16.3874384042502	2.35147014891904e-60	1.01126526611909e-58	SHRM2	HUMAN
NODE_407_length_9708_cov_14.875790_g264_i0	55.8246829440774	5.39915480648329	0.206970585119807	26.0865803870533	5.17712200100386e-150	1.57336189025175e-147	ASB10	HUMAN
NODE_4100_length_5016_cov_23.150776_g2536_i0	62.9171914735932	-6.60231568175466	0.718196491381755	-9.19290996402991	3.82355024114031e-20	3.34421261114011e-19	PAK6	PONAB
NODE_41491_length_963_cov_27.202703_g13245_i2	59.9534500136862	-6.78915551477758	1.15513606316354	-5.87736434804422	4.16850055279544e-09	1.53916463793725e-08	HPGDS	CHICK
NODE_42260_length_618_cov_1478.239787_g28210_i0	21.8199139394715	-5.33395943867558	1.29211868494081	-4.12807236737693	3.65816996233249e-05	8.40276810958828e-05	RL35	CHICK
NODE_42633_length_611_cov_47.811151_g28524_i0	21.8769384553921	6.3341296032705	0.625126477119088	10.1325569066623	3.96152435637443e-24	4.34947132248759e-23	ATOH8	HUMAN
NODE_42871_length_930_cov_17.299415_g13615_i3	149.111587637317	-6.59391581990834	0.780115488960009	-8.45248673205918	2.85162971442864e-17	2.08190890714196e-16	IGHM	SUNMU
NODE_4324_length_3439_cov_15.193520_g924_i3	93.7131087935924	-6.17977457928235	0.505396595738339	-12.2275746045623	2.21452469372536e-34	3.79516250707385e-33	CADH2	CHICK
NODE_45089_length_880_cov_47.949068_g15234_i0	15.204707036348	5.12165021853841	0.465798112730793	10.995429304151	4.01995978342758e-28	5.37086420537308e-27	KAD1	CHICK
NODE_46370_length_856_cov_186.692702_g11853_i4	1313.42314279856	12.9682530466627	1.06070586481887	12.2260595295919	2.25620601673536e-34	3.86078856902771e-33	MLRB	CHICK
NODE_4901_length_4631_cov_48.691652_g3031_i0	8.7951147893189	-5.44637294639318	1.26738689987984	-4.29732463457649	1.72871927415807e-05	4.15903508717383e-05	PTPRK	MOUSE
NODE_5049_length_4576_cov_102.988056_g3117_i0	204.973098030252	-6.13254625350791	0.688744749850072	-8.9039462803061	5.38955421743921e-19	4.37634874521168e-18	PLPR4	HUMAN
NODE_5114_length_3253_cov_27.594084_g1452_i0	974.353081301834	-5.51989199557004	0.282284896700696	-19.5543298989273	3.78951309747305e-85	2.96819147871833e-83	SDC1	HUMAN
NODE_51376_length_481_cov_2716.978873_g36257_i0	1691.62218390609	6.56010154288342	0.438887318172425	14.947120300036	1.62631232138156e-50	5.09883586537138e-49	ZFN2B	HUMAN
NODE_5191_length_4514_cov_64.085445_g3094_i2	261.263847913107	8.65525422683907	0.823766023126024	10.5069327744232	8.02615661254254e-26	9.54802649632996e-25	CSN3	CHICK
NODE_52061_length_758_cov_12.934114_g17791_i3	10.6833832452663	5.47259073743776	0.470843443720399	11.6229519820766	3.15058548172917e-31	4.8619698635784e-30	PPR1A	RABIT
NODE_5373_length_4437_cov_44.482428_g3328_i0	170.535147336848	-6.4535594399413	0.585222668807638	-11.0275281254742	2.81495869295761e-28	3.79652979222384e-27	PAPS2	HUMAN
NODE_549_length_9034_cov_29.170063_g356_i0	70.8156503007497	-6.10320909393381	1.5118422357563	-4.03693517060706	5.41540257048614e-05	0.000121657077458201	C170B	XENTR
NODE_5674_length_4333_cov_20.290089_g3498_i0	77.5830686050318	-19.0238931669475	2.27870360422976	-8.34855973880721	6.91003930907387e-17	4.90197715442641e-16	BAZ1B	HUMAN
NODE_5699_length_4326_cov_10.209085_g3511_i0	63.6532491076647	-5.83177260989032	0.520137704083269	-11.211978220592	3.56143392669081e-29	4.98929093368553e-28	INCE	CHICK
NODE_57922_length_669_cov_25.557239_g20361_i2	10.4930774712529	7.99727877409597	0.361539238576416	22.1200852377346	2.02545383840361e-108	2.6082581547307e-106	HSPB2	MOUSE
NODE_6039_length_4213_cov_12.983646_g3717_i0	104.245300685233	-5.83266125698304	0.665730367963749	-8.76129667153871	1.93017072268674e-18	1.51600211172291e-17	ESR2	STUVU
NODE_6396_length_3006_cov_31.406005_g1852_i0	138.110507717351	-17.172168326135	1.88733722216137	-9.09862218817974	9.14849969793848e-20	7.79229273599072e-19	HUTU	MOUSE
NODE_640_length_6011_cov_52.775606_g12_i3	377.248908303414	-5.63629112502992	1.01507753014851	-5.5525720525065	2.8149662598898e-08	9.57063334750422e-08	MDR1	HUMAN
NODE_653_length_8669_cov_130.282912_g430_i0	12.759175114553	-6.06565978564854	2.08873249398618	-2.90399072313598	0.00368439076847114	0.00628392089088317	AT2A2	CHICK
NODE_6561_length_2981_cov_4.149002_g1841_i6	32.8247447551959	-5.72127619772015	0.675138336550715	-8.47422800333066	2.36643550965096e-17	1.73825860687961e-16	DPP4	PIG
NODE_6697_length_4011_cov_26.024014_g4128_i0	44.8600441666553	-5.0389626247641	0.719730753189064	-7.00117731865271	2.53820452641118e-12	1.25904887422176e-11	HNF4G	HUMAN
NODE_6992_length_3926_cov_12.476104_g1361_i1	38.4194702787472	-5.40601123528571	0.659230353431714	-8.20048895980589	2.39411227362075e-16	1.63136027063192e-15	ATP7B	HUMAN
NODE_7005_length_2914_cov_6.086298_g2034_i0	130.184567506597	-5.9514879242969	0.615851965785138	-9.66382873635787	4.29504734508725e-22	4.19618577524963e-21	SARDH	HUMAN
NODE_7019_length_3918_cov_23.503754_g4335_i0	35.8104158516593	12.5406110192289	2.15954565462682	5.80705992131293	6.35793871851368e-09	2.30501824735299e-08	ZBT24	HUMAN
