GeneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
MTNR1A	5.57862486223904	-2.94381346784671	0.748385307726437	-3.93355326120697	8.36992817941512e-05	0.00389526355832522
LOC103902644	879.43532550988	-2.69634685375788	0.70204317300931	-3.84071373018269	0.000122677109316679	0.005094402881893
COL6A2	212.057440320001	-2.37684045164379	0.547140158381342	-4.34411624742631	1.3983745650894e-05	0.00102709184892995
SLC10A4	32.7335536570242	2.34304153519367	0.555458453109216	4.21821204102365	2.46247194430819e-05	0.00154577381294742
NXPH2	18.667955884904	2.62210613075584	0.549467434064448	4.77208651177004	1.82327152007081e-06	0.000189287140405813
ASPG	235.184159434059	2.82687962001051	0.511815363423215	5.52324103970476	3.32802665873002e-08	6.15219330727084e-06
EBF3	33.9060455903752	3.03406820304563	0.721948936827806	4.20260775835077	2.63857572075175e-05	0.00158270566983093
LOC103906377	7.84542954067683	-2.95038138282705	0.812060372609061	-3.63320447880962	0.000279923010525232	0.00959469442743151
CGGBP1	25.501832771138	-2.2218530958663	0.304610682834432	-7.294074768461	3.00718412368873e-13	2.31918335596195e-10
SHPK	59.2926535591996	2.53381793424109	0.415672454602672	6.09570806577281	1.08954093854265e-09	3.45993338630736e-07
AMDHD1	129.305269770459	2.78204196418048	0.649557048599993	4.28298325786271	1.84404051835205e-05	0.00129286399199007
LOC103896836	4.37654959611053	3.22115439863644	0.772390319138488	4.17037127320455	3.04103794055893e-05	0.00171906212796936
HESX1	13.8891192363278	3.19211493874365	0.789011119311228	4.04571603696818	5.21634339828731e-05	0.00269477797470374
LOC109279262	1395.07028771977	4.32190860413373	1.12758548272221	3.83288776802961	0.000126647742739453	0.00512140703504822
GOLPH3L	4.31275915618652	4.76715116764842	0.761052685700873	6.26389113029438	3.75487676185409e-10	1.39797946199099e-07
LOC103905993	17.1315169194798	-3.02857220382127	0.580475764405174	-5.2173964694714	1.81455586267253e-07	2.81057363935326e-05
NEBL	72.6170865152689	2.57111294718277	0.282902416973552	9.08833856807642	1.00563959354629e-19	2.17157813830386e-16
ESRP2	97.1610487242376	3.20284994084121	0.64204844894518	4.98848637685079	6.08542019230785e-07	8.01271729467657e-05
TEX33	36.1552996155573	-2.42930460601402	0.404957025973354	-5.99891951541017	1.98634773483058e-09	5.6438411823594e-07
SLC9A2	98.63386920119	-3.27287220831157	0.653530351616421	-5.00798807617206	5.50019412100338e-07	7.42319949055919e-05
DIO1	597.175855203805	2.99346879201805	0.775584707018391	3.85962843894377	0.000113559559065852	0.00484625517483795
TBX15	100.863398629285	-2.36302785803843	0.554959618926021	-4.25801766011633	2.06247659361645e-05	0.00134960968371375
MET	267.796367456553	2.70312443298962	0.485107500096109	5.57221735894431	2.5151733854897e-08	5.22237058521776e-06
LOC103895152	15.1891826113158	-5.26637359475906	0.733962867434476	-7.17525889718013	7.21704797757953e-13	4.58367453023095e-10
